datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count
17.10.2011 22:00;4;0;1;1;20.5;24.24;77;0;16;88;104
17.10.2011 23:00;4;0;1;2;19.68;23.485;88;0;10;52;62
18.10.2011 0:00;4;0;1;1;19.68;23.485;82;0;8;23;31
18.10.2011 1:00;4;0;1;2;18.86;22.725;88;0;4;7;11
18.10.2011 2:00;4;0;1;1;18.04;21.97;94;6.0032;1;4;5
18.10.2011 3:00;4;0;1;1;18.04;21.97;94;6.0032;0;1;1
18.10.2011 4:00;4;0;1;2;18.04;21.97;94;7.0015;0;4;4
18.10.2011 5:00;4;0;1;2;18.86;22.725;88;0;2;19;21
18.10.2011 6:00;4;0;1;1;18.86;22.725;82;6.0032;4;105;109
18.10.2011 7:00;4;0;1;1;18.86;22.725;88;6.0032;15;326;341
18.10.2011 8:00;4;0;1;1;20.5;24.24;77;6.0032;25;474;499
18.10.2011 9:00;4;0;1;2;21.32;25;77;6.0032;29;198;227
18.10.2011 10:00;4;0;1;2;22.96;26.515;68;0;27;75;102
18.10.2011 11:00;4;0;1;2;24.6;31.06;49;7.0015;35;112;147
18.10.2011 12:00;4;0;1;2;25.42;31.06;43;6.0032;42;159;201
18.10.2011 13:00;4;0;1;2;26.24;31.06;38;12.998;48;171;219
18.10.2011 14:00;4;0;1;2;25.42;31.06;41;11.0014;32;137;169
18.10.2011 15:00;4;0;1;1;25.42;31.06;50;12.998;66;139;205
18.10.2011 16:00;4;0;1;1;25.42;31.06;57;16.9979;58;246;304
18.10.2011 17:00;4;0;1;1;24.6;30.305;60;8.9981;72;553;625
18.10.2011 18:00;4;0;1;1;22.96;26.515;68;7.0015;58;512;570
18.10.2011 19:00;4;0;1;1;22.96;26.515;60;7.0015;31;286;317
18.10.2011 20:00;4;0;1;1;22.14;25.76;64;11.0014;23;204;227
18.10.2011 21:00;4;0;1;2;22.14;25.76;68;8.9981;28;178;206
18.10.2011 22:00;4;0;1;2;21.32;25;77;11.0014;22;115;137
18.10.2011 23:00;4;0;1;2;21.32;25;77;12.998;7;63;70
19.10.2011 0:00;4;0;1;2;21.32;25;77;12.998;11;23;34
19.10.2011 1:00;4;0;1;2;21.32;25;77;12.998;7;9;16
19.10.2011 2:00;4;0;1;2;21.32;25;77;12.998;1;6;7
19.10.2011 4:00;4;0;1;3;20.5;24.24;94;12.998;0;3;3
19.10.2011 5:00;4;0;1;3;20.5;24.24;100;7.0015;0;3;3
19.10.2011 6:00;4;0;1;3;21.32;25;83;16.9979;3;28;31
19.10.2011 7:00;4;0;1;3;21.32;25;77;16.9979;1;67;68
19.10.2011 8:00;4;0;1;3;22.14;25.76;70;32.9975;10;200;210
19.10.2011 9:00;4;0;1;3;21.32;25;88;32.9975;17;185;202
19.10.2011 10:00;4;0;1;3;21.32;25;88;32.9975;14;109;123
19.10.2011 11:00;4;0;1;3;21.32;25;94;16.9979;33;116;149
19.10.2011 12:00;4;0;1;3;21.32;25;94;22.0028;13;117;130
19.10.2011 13:00;4;0;1;2;22.14;25.76;94;19.0012;20;86;106
19.10.2011 14:00;4;0;1;3;22.14;25.76;94;11.0014;17;80;97
19.10.2011 15:00;4;0;1;3;22.14;25.76;100;8.9981;21;99;120
19.10.2011 16:00;4;0;1;3;22.96;26.515;94;11.0014;21;180;201
19.10.2011 17:00;4;0;1;3;22.96;26.515;94;11.0014;11;170;181
19.10.2011 18:00;4;0;1;3;22.96;26.515;100;11.0014;8;132;140
19.10.2011 19:00;4;0;1;2;24.6;27.275;88;8.9981;8;189;197
19.10.2011 20:00;4;0;1;3;24.6;25.76;94;6.0032;5;140;145
19.10.2011 21:00;4;0;1;2;23.78;27.275;94;8.9981;6;79;85
19.10.2011 22:00;4;0;1;2;23.78;27.275;94;23.9994;13;94;107
19.10.2011 23:00;4;0;1;2;23.78;27.275;94;23.9994;14;55;69
01.11.2011 0:00;4;0;1;2;14.76;17.425;87;11.0014;3;18;21
01.11.2011 1:00;4;0;1;1;14.76;17.425;81;8.9981;3;8;11
01.11.2011 2:00;4;0;1;2;14.76;17.425;81;11.0014;1;3;4
01.11.2011 3:00;4;0;1;2;14.76;17.425;81;8.9981;1;5;6
01.11.2011 4:00;4;0;1;1;13.94;15.91;81;15.0013;1;7;8
01.11.2011 5:00;4;0;1;1;13.12;15.91;81;12.998;0;18;18
01.11.2011 6:00;4;0;1;1;13.12;15.91;81;12.998;3;90;93
01.11.2011 7:00;4;0;1;1;13.94;16.665;76;12.998;8;246;254
01.11.2011 8:00;4;0;1;1;14.76;16.665;71;16.9979;17;402;419
01.11.2011 9:00;4;0;1;1;16.4;20.455;66;11.0014;16;206;222
01.11.2011 10:00;4;0;1;1;18.04;21.97;62;8.9981;21;114;135
01.11.2011 11:00;4;0;1;1;18.86;22.725;63;7.0015;16;101;117
01.11.2011 12:00;4;0;1;1;20.5;24.24;48;6.0032;23;153;176
01.11.2011 13:00;4;0;1;1;19.68;23.485;55;12.998;20;147;167
01.11.2011 14:00;4;0;1;1;20.5;24.24;48;16.9979;32;118;150
01.11.2011 15:00;4;0;1;1;20.5;24.24;45;8.9981;38;148;186
01.11.2011 16:00;4;0;1;1;19.68;23.485;44;11.0014;46;252;298
01.11.2011 17:00;4;0;1;1;18.04;21.97;54;11.0014;36;470;506
01.11.2011 18:00;4;0;1;1;17.22;21.21;58;7.0015;39;421;460
01.11.2011 19:00;4;0;1;1;17.22;21.21;58;6.0032;39;274;313
01.11.2011 20:00;4;0;1;1;16.4;20.455;71;0;18;191;209
01.11.2011 21:00;4;0;1;1;14.76;18.94;81;0;13;114;127
01.11.2011 22:00;4;0;1;1;14.76;18.94;81;0;5;91;96
01.11.2011 23:00;4;0;1;1;13.94;18.18;87;0;11;61;72
02.11.2011 0:00;4;0;1;1;13.12;17.425;87;0;0;19;19
02.11.2011 1:00;4;0;1;1;12.3;16.665;87;0;2;8;10
02.11.2011 2:00;4;0;1;1;12.3;16.665;87;0;0;2;2
02.11.2011 3:00;4;0;1;1;12.3;16.665;75;0;0;2;2
02.11.2011 4:00;4;0;1;1;12.3;16.665;87;0;0;4;4
02.11.2011 5:00;4;0;1;1;12.3;16.665;81;0;0;27;27
02.11.2011 6:00;4;0;1;1;12.3;16.665;81;0;1;91;92
02.11.2011 7:00;4;0;1;1;12.3;16.665;81;0;11;240;251
02.11.2011 8:00;4;0;1;1;13.12;17.425;87;0;20;452;472
02.11.2011 9:00;4;0;1;1;13.94;18.18;87;0;15;213;228
02.11.2011 10:00;4;0;1;1;16.4;20.455;71;6.0032;25;108;133
02.11.2011 11:00;4;0;1;1;17.22;21.21;71;8.9981;27;117;144
02.11.2011 12:00;4;0;1;1;18.86;22.725;55;11.0014;32;157;189
02.11.2011 13:00;4;0;1;1;19.68;23.485;48;11.0014;22;139;161
02.11.2011 14:00;4;0;1;1;20.5;24.24;45;11.0014;40;132;172
02.11.2011 15:00;4;0;1;1;19.68;23.485;51;11.0014;26;161;187
02.11.2011 16:00;4;0;1;1;19.68;23.485;51;7.0015;35;231;266
02.11.2011 17:00;4;0;1;1;18.04;21.97;62;12.998;30;523;553
02.11.2011 18:00;4;0;1;1;17.22;21.21;71;11.0014;31;448;479
02.11.2011 19:00;4;0;1;1;16.4;20.455;76;8.9981;25;257;282
02.11.2011 20:00;4;0;1;1;16.4;20.455;66;8.9981;5;177;182
02.11.2011 21:00;4;0;1;1;15.58;19.695;71;8.9981;13;155;168
02.11.2011 22:00;4;0;1;1;14.76;17.425;71;8.9981;7;99;106
02.11.2011 23:00;4;0;1;1;14.76;18.18;76;6.0032;3;54;57
03.11.2011 0:00;4;0;1;1;14.76;18.18;76;6.0032;3;28;31
03.11.2011 1:00;4;0;1;1;13.94;16.665;81;8.9981;3;12;15
03.11.2011 2:00;4;0;1;1;13.94;16.665;76;8.9981;2;5;7
03.11.2011 3:00;4;0;1;1;13.94;16.665;81;8.9981;1;4;5
03.11.2011 4:00;4;0;1;1;13.12;16.665;81;6.0032;1;3;4
03.11.2011 5:00;4;0;1;1;13.12;16.665;81;8.9981;1;27;28
03.11.2011 6:00;4;0;1;1;13.94;16.665;76;12.998;3;96;99
03.11.2011 7:00;4;0;1;2;13.12;16.665;81;6.0032;12;280;292
03.11.2011 8:00;4;0;1;2;13.94;17.425;81;6.0032;8;394;402
03.11.2011 9:00;4;0;1;2;14.76;17.425;81;12.998;9;155;164
03.11.2011 10:00;4;0;1;2;16.4;20.455;76;12.998;12;98;110
03.11.2011 11:00;4;0;1;1;18.04;21.97;67;12.998;12;108;120
03.11.2011 12:00;4;0;1;1;20.5;24.24;51;12.998;17;162;179
03.11.2011 13:00;4;0;1;2;21.32;25;48;16.9979;19;150;169
03.11.2011 14:00;4;0;1;1;21.32;25;52;11.0014;32;120;152
03.11.2011 15:00;4;0;1;1;21.32;25;52;11.0014;24;138;162
03.11.2011 16:00;4;0;1;1;21.32;25;48;12.998;33;234;267
03.11.2011 17:00;4;0;1;1;19.68;23.485;55;6.0032;33;465;498
03.11.2011 18:00;4;0;1;1;18.86;22.725;63;8.9981;24;409;433
03.11.2011 19:00;4;0;1;1;18.04;21.97;67;6.0032;18;234;252
03.11.2011 20:00;4;0;1;1;17.22;21.21;71;7.0015;11;198;209
03.11.2011 21:00;4;0;1;1;16.4;20.455;76;8.9981;4;140;144
03.11.2011 22:00;4;0;1;1;16.4;20.455;82;0;21;116;137
03.11.2011 23:00;4;0;1;1;16.4;20.455;82;6.0032;15;80;95
04.11.2011 0:00;4;0;1;2;16.4;20.455;82;0;11;32;43
04.11.2011 1:00;4;0;1;2;16.4;20.455;82;0;1;16;17
04.11.2011 2:00;4;0;1;2;16.4;20.455;76;0;2;8;10
04.11.2011 3:00;4;0;1;2;15.58;19.695;87;11.0014;1;7;8
04.11.2011 4:00;4;0;1;2;15.58;19.695;87;6.0032;1;6;7
04.11.2011 5:00;4;0;1;2;15.58;19.695;87;0;0;23;23
04.11.2011 6:00;4;0;1;2;15.58;19.695;87;6.0032;2;64;66
04.11.2011 7:00;4;0;1;2;16.4;20.455;86;15.0013;10;235;245
04.11.2011 8:00;4;0;1;2;16.4;20.455;87;23.9994;8;387;395
04.11.2011 9:00;4;0;1;2;17.22;21.21;71;31.0009;15;239;254
04.11.2011 10:00;4;0;1;2;17.22;21.21;71;22.0028;19;115;134
04.11.2011 11:00;4;0;1;2;18.04;21.97;67;30.0026;34;128;162
04.11.2011 12:00;4;0;1;2;19.68;23.485;55;32.9975;44;153;197
04.11.2011 13:00;4;0;1;1;18.04;21.97;51;27.9993;33;161;194
04.11.2011 14:00;4;0;1;1;18.04;21.97;47;19.9995;54;147;201
04.11.2011 15:00;4;0;1;1;18.86;22.725;44;26.0027;45;192;237
04.11.2011 16:00;4;0;1;1;18.86;22.725;36;26.0027;53;237;290
04.11.2011 17:00;4;0;1;1;17.22;21.21;38;23.9994;42;438;480
04.11.2011 18:00;4;0;1;1;17.22;21.21;32;31.0009;35;339;374
04.11.2011 19:00;4;0;1;1;16.4;20.455;37;23.9994;14;182;196
04.11.2011 20:00;4;0;1;1;14.76;16.665;43;19.0012;15;171;186
04.11.2011 21:00;4;0;1;1;13.94;15.91;46;16.9979;8;115;123
04.11.2011 22:00;4;0;1;1;13.94;15.15;46;22.0028;6;109;115
04.11.2011 23:00;4;0;1;1;13.12;15.15;49;22.0028;17;72;89
05.11.2011 0:00;4;0;0;1;13.12;14.395;45;23.9994;4;48;52
05.11.2011 1:00;4;0;0;1;13.12;15.15;45;19.9995;5;57;62
05.11.2011 2:00;4;0;0;1;12.3;13.635;52;22.0028;7;24;31
05.11.2011 3:00;4;0;0;1;12.3;13.635;52;19.9995;0;8;8
05.11.2011 4:00;4;0;0;1;11.48;12.88;56;22.0028;3;5;8
05.11.2011 5:00;4;0;0;1;10.66;11.365;60;22.0028;0;2;2
05.11.2011 6:00;4;0;0;1;10.66;12.12;60;16.9979;3;20;23
05.11.2011 7:00;4;0;0;1;10.66;12.12;60;19.0012;3;31;34
05.11.2011 8:00;4;0;0;1;11.48;12.88;56;22.0028;4;80;84
05.11.2011 9:00;4;0;0;1;12.3;13.635;56;19.9995;30;111;141
05.11.2011 10:00;4;0;0;1;13.12;15.15;53;16.9979;56;171;227
05.11.2011 11:00;4;0;0;1;14.76;18.18;46;7.0015;69;169;238
05.11.2011 12:00;4;0;0;1;14.76;17.425;46;11.0014;137;235;372
05.11.2011 13:00;4;0;0;1;16.4;20.455;37;7.0015;148;207;355
05.11.2011 14:00;4;0;0;1;17.22;21.21;35;8.9981;159;227;386
05.11.2011 15:00;4;0;0;1;16.4;20.455;37;12.998;141;202;343
05.11.2011 16:00;4;0;0;1;16.4;20.455;40;15.0013;128;207;335
05.11.2011 17:00;4;0;0;1;15.58;19.695;40;11.0014;100;234;334
05.11.2011 18:00;4;0;0;1;14.76;18.18;50;6.0032;52;185;237
05.11.2011 19:00;4;0;0;1;13.94;18.18;53;0;45;159;204
05.11.2011 20:00;4;0;0;1;13.12;17.425;66;0;29;136;165
05.11.2011 21:00;4;0;0;1;13.12;17.425;66;0;19;99;118
05.11.2011 22:00;4;0;0;1;12.3;16.665;65;0;10;72;82
05.11.2011 23:00;4;0;0;1;11.48;15.91;70;0;4;81;85
06.11.2011 0:00;4;0;0;1;11.48;15.91;75;0;10;65;75
06.11.2011 1:00;4;0;0;1;10.66;15.15;81;0;11;104;115
06.11.2011 2:00;4;0;0;1;10.66;15.15;81;0;6;23;29
06.11.2011 3:00;4;0;0;1;9.84;14.395;87;0;5;4;9
06.11.2011 4:00;4;0;0;1;9.84;14.395;87;0;0;6;6
06.11.2011 5:00;4;0;0;1;9.84;12.12;87;8.9981;0;5;5
06.11.2011 6:00;4;0;0;1;10.66;14.395;81;6.0032;5;11;16
06.11.2011 7:00;4;0;0;1;10.66;13.635;87;7.0015;4;24;28
06.11.2011 8:00;4;0;0;2;11.48;15.15;87;6.0032;19;71;90
06.11.2011 9:00;4;0;0;2;12.3;15.91;75;6.0032;36;134;170
06.11.2011 10:00;4;0;0;1;14.76;18.18;66;6.0032;76;186;262
06.11.2011 11:00;4;0;0;1;17.22;21.21;58;6.0032;104;216;320
06.11.2011 12:00;4;0;0;1;18.04;21.97;54;0;120;226;346
06.11.2011 13:00;4;0;0;1;18.86;22.725;51;11.0014;105;209;314
06.11.2011 14:00;4;0;0;1;18.86;22.725;55;12.998;101;219;320
06.11.2011 15:00;4;0;0;1;19.68;23.485;51;12.998;96;210;306
06.11.2011 16:00;4;0;0;1;18.86;22.725;55;15.0013;84;263;347
06.11.2011 17:00;4;0;0;1;18.04;21.97;62;11.0014;71;185;256
06.11.2011 18:00;4;0;0;1;17.22;21.21;71;7.0015;39;146;185
06.11.2011 19:00;4;0;0;1;15.58;19.695;76;12.998;21;130;151
06.11.2011 20:00;4;0;0;1;14.76;18.18;81;7.0015;16;100;116
06.11.2011 21:00;4;0;0;1;14.76;18.18;81;6.0032;11;77;88
06.11.2011 22:00;4;0;0;1;14.76;18.94;87;0;5;40;45
06.11.2011 23:00;4;0;0;1;13.94;17.425;87;6.0032;7;43;50
07.11.2011 0:00;4;0;1;1;13.94;18.18;87;0;1;14;15
07.11.2011 1:00;4;0;1;1;13.94;18.18;87;0;2;6;8
07.11.2011 2:00;4;0;1;1;13.12;17.425;93;0;0;2;2
07.11.2011 3:00;4;0;1;1;13.12;17.425;93;0;0;3;3
07.11.2011 4:00;4;0;1;1;13.12;17.425;93;0;2;4;6
07.11.2011 5:00;4;0;1;1;12.3;16.665;93;0;1;25;26
07.11.2011 6:00;4;0;1;2;11.48;15.91;93;0;2;97;99
07.11.2011 7:00;4;0;1;2;11.48;15.91;93;0;6;305;311
07.11.2011 8:00;4;0;1;2;12.3;15.91;100;6.0032;13;397;410
07.11.2011 9:00;4;0;1;2;13.94;16.665;100;8.9981;18;156;174
07.11.2011 10:00;4;0;1;1;14.76;17.425;93;8.9981;28;95;123
07.11.2011 11:00;4;0;1;1;17.22;21.21;77;7.0015;28;100;128
07.11.2011 12:00;4;0;1;1;18.86;22.725;67;0;21;158;179
07.11.2011 13:00;4;0;1;1;22.14;25.76;49;6.0032;32;157;189
07.11.2011 14:00;4;0;1;1;22.96;26.515;37;11.0014;30;115;145
07.11.2011 15:00;4;0;1;1;22.96;26.515;37;7.0015;38;132;170
07.11.2011 16:00;4;0;1;1;21.32;25;45;0;40;255;295
07.11.2011 17:00;4;0;1;1;20.5;24.24;45;11.0014;39;489;528
07.11.2011 18:00;4;0;1;1;18.86;22.725;59;7.0015;18;407;425
07.11.2011 19:00;4;0;1;1;18.86;22.725;59;0;20;280;300
07.11.2011 20:00;4;0;1;1;16.4;20.455;71;0;17;187;204
07.11.2011 21:00;4;0;1;1;15.58;19.695;82;7.0015;10;129;139
07.11.2011 22:00;4;0;1;1;14.76;18.18;81;6.0032;6;102;108
07.11.2011 23:00;4;0;1;1;14.76;18.18;87;6.0032;1;47;48
08.11.2011 0:00;4;0;1;1;13.94;17.425;87;6.0032;0;18;18
08.11.2011 1:00;4;0;1;1;13.12;16.665;93;7.0015;3;8;11
08.11.2011 2:00;4;0;1;1;13.12;17.425;87;0;0;1;1
08.11.2011 3:00;4;0;1;1;13.12;17.425;87;0;0;3;3
08.11.2011 4:00;4;0;1;1;12.3;16.665;87;0;0;4;4
08.11.2011 5:00;4;0;1;1;12.3;15.91;87;6.0032;1;17;18
08.11.2011 6:00;4;0;1;1;12.3;16.665;87;0;3;96;99
08.11.2011 7:00;4;0;1;1;12.3;15.91;87;7.0015;7;316;323
08.11.2011 8:00;4;0;1;1;13.12;16.665;93;7.0015;11;455;466
08.11.2011 9:00;4;0;1;1;14.76;18.94;87;0;14;177;191
08.11.2011 10:00;4;0;1;1;17.22;21.21;71;6.0032;25;104;129
08.11.2011 11:00;4;0;1;1;18.86;22.725;63;8.9981;21;126;147
08.11.2011 12:00;4;0;1;1;21.32;25;52;8.9981;28;175;203
08.11.2011 13:00;4;0;1;1;22.14;25.76;49;11.0014;31;165;196
08.11.2011 14:00;4;0;1;1;22.96;26.515;46;7.0015;32;129;161
08.11.2011 15:00;4;0;1;1;23.78;27.275;46;7.0015;33;155;188
08.11.2011 16:00;4;0;1;1;22.96;26.515;46;8.9981;39;250;289
08.11.2011 17:00;4;0;1;1;21.32;25;43;11.0014;40;459;499
08.11.2011 18:00;4;0;1;1;19.68;23.485;55;8.9981;30;432;462
08.11.2011 19:00;4;0;1;1;18.86;22.725;59;0;14;264;278
08.11.2011 20:00;4;0;1;1;16.4;20.455;76;0;12;169;181
08.11.2011 21:00;4;0;1;1;16.4;20.455;76;0;16;166;182
08.11.2011 22:00;4;0;1;1;14.76;18.94;87;0;13;95;108
08.11.2011 23:00;4;0;1;1;14.76;18.94;81;0;3;45;48
09.11.2011 0:00;4;0;1;1;14.76;18.94;87;0;0;13;13
09.11.2011 1:00;4;0;1;1;13.94;18.18;87;0;0;10;10
09.11.2011 2:00;4;0;1;1;13.12;17.425;93;0;0;5;5
09.11.2011 3:00;4;0;1;1;13.12;17.425;93;0;0;4;4
09.11.2011 4:00;4;0;1;1;13.12;17.425;87;0;0;4;4
09.11.2011 5:00;4;0;1;1;12.3;16.665;87;0;0;28;28
09.11.2011 6:00;4;0;1;1;12.3;16.665;87;0;0;98;98
09.11.2011 7:00;4;0;1;1;12.3;16.665;87;0;0;300;300
09.11.2011 8:00;4;0;1;1;13.12;17.425;93;0;19;437;456
09.11.2011 9:00;4;0;1;1;13.94;18.18;93;0;22;197;219
09.11.2011 10:00;4;0;1;1;16.4;20.455;76;7.0015;16;89;105
09.11.2011 11:00;4;0;1;1;18.86;22.725;67;11.0014;21;131;152
09.11.2011 12:00;4;0;1;1;20.5;24.24;51;11.0014;24;156;180
09.11.2011 13:00;4;0;1;1;20.5;24.24;51;11.0014;31;136;167
09.11.2011 14:00;4;0;1;1;21.32;25;48;11.0014;26;153;179
09.11.2011 15:00;4;0;1;1;21.32;25;45;15.0013;21;130;151
09.11.2011 16:00;4;0;1;1;21.32;25;48;12.998;24;257;281
09.11.2011 17:00;4;0;1;1;18.86;22.725;63;7.0015;27;458;485
09.11.2011 18:00;4;0;1;1;18.04;21.97;67;7.0015;21;387;408
09.11.2011 19:00;4;0;1;1;18.04;21.97;72;7.0015;12;292;304
09.11.2011 20:00;4;0;1;1;18.04;21.97;77;0;18;201;219
09.11.2011 21:00;4;0;1;1;16.4;20.455;87;0;9;152;161
09.11.2011 22:00;4;0;1;1;16.4;20.455;87;0;9;105;114
09.11.2011 23:00;4;0;1;1;15.58;19.695;87;0;5;61;66
10.11.2011 0:00;4;0;1;1;16.4;20.455;87;0;0;24;24
10.11.2011 1:00;4;0;1;2;16.4;20.455;87;0;1;10;11
10.11.2011 2:00;4;0;1;2;15.58;19.695;94;0;0;5;5
10.11.2011 3:00;4;0;1;1;15.58;19.695;94;6.0032;0;11;11
10.11.2011 4:00;4;0;1;1;15.58;19.695;94;6.0032;1;2;3
10.11.2011 5:00;4;0;1;2;14.76;17.425;100;8.9981;1;22;23
10.11.2011 6:00;4;0;1;2;14.76;17.425;100;8.9981;4;110;114
10.11.2011 7:00;4;0;1;2;15.58;19.695;94;11.0014;6;266;272
10.11.2011 8:00;4;0;1;2;16.4;20.455;94;6.0032;18;418;436
10.11.2011 9:00;4;0;1;2;17.22;21.21;94;7.0015;23;188;211
10.11.2011 10:00;4;0;1;2;18.04;21.97;88;15.0013;17;100;117
10.11.2011 11:00;4;0;1;2;18.86;22.725;67;26.0027;9;99;108
10.11.2011 12:00;4;0;1;2;17.22;21.21;67;23.9994;18;149;167
10.11.2011 13:00;4;0;1;3;14.76;16.665;81;23.9994;9;87;96
10.11.2011 14:00;4;0;1;3;14.76;16.665;87;19.0012;6;58;64
10.11.2011 15:00;4;0;1;3;14.76;16.665;81;19.9995;5;57;62
10.11.2011 16:00;4;0;1;3;14.76;17.425;81;15.0013;6;67;73
10.11.2011 17:00;4;0;1;3;14.76;17.425;81;15.0013;9;168;177
10.11.2011 18:00;4;0;1;2;14.76;17.425;81;11.0014;10;263;273
10.11.2011 19:00;4;0;1;2;14.76;17.425;71;15.0013;19;192;211
10.11.2011 20:00;4;0;1;2;14.76;16.665;62;19.0012;8;160;168
10.11.2011 21:00;4;0;1;1;14.76;16.665;57;16.9979;6;130;136
10.11.2011 22:00;4;0;1;1;14.76;16.665;53;19.0012;5;84;89
10.11.2011 23:00;4;0;1;2;13.94;16.665;57;11.0014;9;73;82
11.11.2011 0:00;4;1;0;1;13.94;15.91;53;16.9979;10;56;66
11.11.2011 1:00;4;1;0;1;13.12;15.15;57;22.0028;3;16;19
11.11.2011 2:00;4;1;0;1;13.12;14.395;57;19.0012;1;10;11
11.11.2011 3:00;4;1;0;1;12.3;14.395;61;12.998;0;6;6
11.11.2011 4:00;4;1;0;1;12.3;14.395;61;12.998;0;8;8
11.11.2011 5:00;4;1;0;1;12.3;14.395;49;16.9979;0;13;13
11.11.2011 6:00;4;1;0;1;11.48;12.88;45;22.0028;0;46;46
11.11.2011 7:00;4;1;0;1;11.48;13.635;45;16.9979;5;116;121
11.11.2011 8:00;4;1;0;1;12.3;13.635;42;23.9994;9;249;258
11.11.2011 9:00;4;1;0;1;13.12;14.395;45;30.0026;15;186;201
11.11.2011 10:00;4;1;0;1;13.12;13.635;42;36.9974;38;162;200
11.11.2011 11:00;4;1;0;1;13.94;14.395;42;32.9975;20;150;170
11.11.2011 12:00;4;1;0;1;13.94;14.395;42;31.0009;41;198;239
11.11.2011 13:00;4;1;0;1;15.58;19.695;37;36.9974;57;179;236
11.11.2011 14:00;4;1;0;1;15.58;19.695;37;31.0009;64;183;247
11.11.2011 15:00;4;1;0;1;14.76;16.665;37;27.9993;29;187;216
11.11.2011 16:00;4;1;0;1;14.76;16.665;34;22.0028;49;189;238
11.11.2011 17:00;4;1;0;1;13.94;15.15;39;22.0028;24;286;310
11.11.2011 18:00;4;1;0;1;13.94;15.91;39;16.9979;23;185;208
11.11.2011 19:00;4;1;0;1;13.12;15.91;39;11.0014;17;182;199
11.11.2011 20:00;4;1;0;1;13.12;15.91;39;12.998;12;97;109
11.11.2011 21:00;4;1;0;1;12.3;15.15;45;11.0014;4;79;83
11.11.2011 22:00;4;1;0;1;13.12;15.91;39;12.998;13;78;91
11.11.2011 23:00;4;1;0;1;12.3;15.91;45;6.0032;6;67;73
12.11.2011 0:00;4;0;0;1;9.84;12.12;60;8.9981;12;52;64
12.11.2011 1:00;4;0;0;1;9.84;12.12;60;8.9981;9;45;54
12.11.2011 2:00;4;0;0;1;9.84;12.88;65;6.0032;7;39;46
12.11.2011 3:00;4;0;0;1;9.84;12.12;70;8.9981;4;13;17
12.11.2011 4:00;4;0;0;1;8.2;10.605;80;8.9981;0;7;7
12.11.2011 5:00;4;0;0;1;9.02;12.88;75;6.0032;1;3;4
12.11.2011 6:00;4;0;0;1;9.02;11.365;75;11.0014;0;7;7
12.11.2011 7:00;4;0;0;1;9.02;11.365;75;12.998;3;24;27
12.11.2011 8:00;4;0;0;1;10.66;12.88;70;12.998;14;87;101
12.11.2011 9:00;4;0;0;1;12.3;15.15;61;11.0014;18;142;160
12.11.2011 10:00;4;0;0;1;13.94;15.91;61;19.0012;62;170;232
12.11.2011 11:00;4;0;0;1;15.58;19.695;54;19.0012;102;213;315
12.11.2011 12:00;4;0;0;1;18.04;21.97;44;19.0012;142;224;366
12.11.2011 13:00;4;0;0;1;19.68;23.485;36;19.0012;128;225;353
12.11.2011 14:00;4;0;0;1;20.5;24.24;36;19.9995;191;244;435
12.11.2011 15:00;4;0;0;1;21.32;25;29;19.0012;165;221;386
12.11.2011 16:00;4;0;0;1;21.32;25;32;16.9979;137;224;361
12.11.2011 17:00;4;0;0;1;20.5;24.24;34;16.9979;92;193;285
12.11.2011 18:00;4;0;0;1;17.22;21.21;58;12.998;53;150;203
12.11.2011 19:00;4;0;0;1;17.22;21.21;50;16.9979;32;139;171
12.11.2011 20:00;4;0;0;1;17.22;21.21;50;19.0012;31;101;132
12.11.2011 21:00;4;0;0;1;17.22;21.21;47;19.0012;19;103;122
12.11.2011 22:00;4;0;0;1;17.22;21.21;47;16.9979;30;88;118
12.11.2011 23:00;4;0;0;1;16.4;20.455;58;11.0014;23;78;101
13.11.2011 0:00;4;0;0;2;16.4;20.455;58;12.998;12;61;73
13.11.2011 1:00;4;0;0;2;14.76;17.425;66;12.998;13;58;71
13.11.2011 2:00;4;0;0;1;14.76;18.18;57;7.0015;9;48;57
13.11.2011 3:00;4;0;0;2;14.76;17.425;62;8.9981;8;20;28
13.11.2011 4:00;4;0;0;2;14.76;17.425;62;8.9981;1;5;6
13.11.2011 5:00;4;0;0;1;13.94;16.665;61;11.0014;2;3;5
13.11.2011 6:00;4;0;0;1;13.94;16.665;66;8.9981;5;18;23
13.11.2011 7:00;4;0;0;1;13.94;15.91;66;15.0013;13;30;43
13.11.2011 8:00;4;0;0;1;13.94;17.425;66;6.0032;24;55;79
13.11.2011 9:00;4;0;0;1;16.4;20.455;54;19.0012;38;97;135
13.11.2011 10:00;4;0;0;1;18.04;21.97;44;22.0028;63;178;241
13.11.2011 11:00;4;0;0;1;18.86;22.725;40;27.9993;108;187;295
13.11.2011 12:00;4;0;0;2;21.32;25;29;27.9993;112;242;354
13.11.2011 13:00;4;0;0;2;21.32;25;29;27.9993;105;234;339
13.11.2011 14:00;4;0;0;2;22.14;25.76;28;32.9975;108;263;371
13.11.2011 15:00;4;0;0;2;20.5;24.24;42;22.0028;89;221;310
13.11.2011 16:00;4;0;0;2;22.14;25.76;28;26.0027;93;226;319
13.11.2011 17:00;4;0;0;1;21.32;25;27;22.0028;44;187;231
13.11.2011 18:00;4;0;0;1;21.32;25;27;22.0028;35;155;190
